term,freq
aflac,12241
sale,10216
career,10196
company,6135
program,6135
team,6103
insurance,4121
business,4094
position,4084
work,4074
balance,4066
level,4066
\\r\\r,3513
nation&rsquo;s,2925
employee,2618
opportunity,2065
sales,2054
fortune,2052
product,2052
policy,2048
experience,2047
benefits,2045
self,2043
life,2042
people,2042
member,2041
growth,2041
job,2037
agent,2037
skill,2036
security,2035
schedule,2035
area,2035
hr,2035
need,2035
income,2035
role,2035
candidate,2034
decision,2034
attitude,2034
manager,2034
today,2033
9-to-5,2033
community,2033
degree,2033
holder,2033
personality,2033
representative,2033
result,2033
empowerment,2033
face,2033
potential,2033
drive,2033
position:\\r\\r,2033
starter,2033
tenacity,2033
flexibility,2033
maker,2033
lifestyle,2033
ceo,2033
networking,2033
owner,2033
consulting,2033
flight,2032
family.\\r\\r\\rjoining,2031
"b""\\raccount",2031
entry,2031
door,2031
presence,2031
opportunity:\\r\\r\\r,2031
\\r\\raflac,1467
\\rabout,1463
bachelor&rsquo;s,1462
associate&rsquo;s,1462
\\rthis,1462
employees&rsquo,1462
\\rbegin,1462
you&rsquo;re,1462
applicants.\\r,1461
representative\\r\\r\\r\\r,1461
community.\\r\\r,1461
nation,1142
associates,584
aflacs,582
\\r\\rabout,571
bachelor,571
representative\\r\\r\\r\\raflac,570
community.\\r\\r\\rinstead,570
applicants.\\r\\rbegin,570
\\r\\r\\rthis,570
benefit,44
associate,30
service,22
number,21
training,21
year,19
bonus,18
client,18
management,17
plan,17
customer,16
stock,16
marketing,14
field,14
individual,13
magazine,13
list,13
automation,12
orientation,12
technology,12
industry,12
boss,12
\\r-,12
\\r,12
group,12
force,11
consultant,11
brand,11
one,10
environment,10
companies,9
provider,9
professional,9
term,9
design,9
japan,8
carrier,8
protection,8
states,8
united,8
awareness,8
challenge,8
event,8
cash,8
policyholder,8
advertising,8
material,8
toll,8
agents,8
americas,8
profitability,8
success,8
retirement,8
national,8
association,8
napa,8
\\raflac,7
administration,7
america,7
requirement,7
\\r\\rwe,6
stockholder,6
leader,6
manning,6
napier,6
healthcare,6
communication,6
organization,6
compensation,6
abc,6
employer,6
club,6
enrollment,6
resource,6
application,6
world,5
activity,5
certification,5
campaign,5
proposal,5
best,5
january,5
account,5
background,5
development,5
companys,5
