term,freq
restaurant,6112
manager,3557
team,2639
service,2574
food,1957
experience,1835
management,1791
year,1677
plan,1606
life,1361
guest,1341
training,1302
quality,1298
\\r,1178
work,1133
opportunity,1130
company,1126
employee,1092
benefit,1083
customer,1049
%,1048
skill,946
sale,937
dining,906
bread,900
environment,892
standard,888
panera,870
development,854
people,839
leadership,793
knowledge,792
day,787
managers,777
individual,776
store,734
program,711
success,704
\\r\\r,678
passion,673
career,672
family,649
location,638
job,633
insurance,623
area,620
term,587
operation,582
applicant,582
dental,571
barrel,558
ability,541
vacation,531
garden,505
professional,501
compensation,498
fun,496
energy,495
industry,492
position,491
preparation,489
business,483
week,480
hospitality,478
medical,476
disability,470
prescription,470
atmosphere,467
drug,466
concept,459
responsibility,448
advancement,441
part,428
lobster,426
growth,412
member,404
beverage,403
retirement,401
product,400
salary,397
safety,397
cleanliness,386
general,386
thank,383
talent,379
vitality,378
olive,378
way,377
savings,371
red,368
reward,367
stock,365
foundation,363
fact,363
leader,353
orientation,351
bonus,351
delivery,351
health,347
culinary,345
country,343
meal,342
headquarter,340
hiring,339
american,336
satisfaction,331
shift,330
inc.,330
goal,327
cooking,327
idea,325
profit,325
america,321
purchase,307
procedure,305
time,301
vision,300
basis,297
us,296
home,295
discount,293
row,293
heart,291
magazine,291
level,289
condition,289
presence,288
assistance,288
staff,287
tn,286
regard,283
color,282
age,282
origin,282
retention,282
\\r\\n\\r\\nwe,281
lebanon,281
old,281
status,281
sex,281
race,281
religion,281
institutions,279
cracker,279
"b""cracker",279
volume,278
motivation,277
sanitation,276
plan\\r\\n\\r\\nflexible,276
insurance\\r\\n\\r\\nemployee,276
excellence,273
retail,272
performance,269
resume,260
bar,253
delight,252
personnel,239
wine,236
warmth,234
assistant,233
night,232
schedule,232
train,219
role,217
match,217
\\r\\ras,212
package,211
staffing,211
production,211
kitchen,205
award,201
maintenance,199
cash,197
control,194
order,192
menu,191
chain,188
check,188
feedback,187
facility,187
candidate,186
inventory,186
profitability,184
longhorn,183
policy,180
decision,179
ndash,178
