term,freq
accountant,4866
accounting,4611
staff,3537
account,2505
experience,2086
reconciliation,1924
company,1918
entry,1743
journal,1681
year,1669
ledger,1657
position,1476
end,1468
analysis,1306
month,1303
client,1300
candidate,1287
opportunity,1272
statement,1235
classification,1182
\\r\\ncompensation,1105
report,1089
staff\\r\\n,1047
skill,1035
preparation,1011
finance,950
project,946
bank,927
responsibility,886
management,884
duty,873
team,851
balance,848
process,844
degree,796
reporting,784
excel,753
tax,724
work,691
information,676
asset,668
business,653
sheet,645
cash,632
office,628
system,621
area,615
resume,615
assist,605
time,593
payroll,580
hour\\r\\n,573
job,536
role,535
ability,515
review,513
department,504
organization,503
service,492
knowledge,469
audit,456
expense,446
budget,440
function,435
firm,428
accounts,419
controller,419
procedure,418
solution,416
communication,411
\\r,410
support,409
manager,408
datum,403
sale,403
record,402
day,383
closing,383
general,382
benefit,375
schedule,368
invoice,367
year\\r\\n,365
customer,364
staffing,363
research,362
activity,348
transaction,346
variance,343
environment,343
\\r\\r,341
level,329
cost,328
industry,326
a,326
control,321
detail,317
kforce,317
result,307
group,302
software,302
assignment,300
revenue,300
employee,297
payment,285
compliance,281
career,277
task,272
contract,272
individual,268
microsoft,265
growth,265
basis,265
requirement,264
professional,264
policy,261
reconcile,259
people,258
consideration,257
technology,257
inventory,251
vendor,247
processing,244
financial,243
cpa,241
prepare,241
accuracy,240
maintenance,238
ap,234
healthcare,233
great,232
payable,232
credit,230
bachelor,226
-,226
insurance,223
need,223
operation,223
property,221
accrual,213
p,211
billing,207
issue,205
gaap,204
word,203
term,201
income,198
united,198
consultant,198
search,195
ar,191
close,189
states,187
health,185
salary,185
associate,185
gl,182
hand,181
audits,181
part,180
prepares,180
#,180
check,176
application,173
attention,173
plus,172
package,171
manufacturing,170
ref,169
person,168
senior,167
services,161
profit,161
state,160
program,156
nasdaq,155
order,153
depreciation,153
auditor,152
development,152
\\r\\nstaff,152
document,152
bachelors,151
cycle,151
subsidiary,150
file,149
ms,149
employer,149
analyst,147
documentation,146
variety,145
filing,144
today,143
sap,142
product,141
philippines.\\r\\n\\r\\njob,140
kfrc,140
life,138
understanding,136
assistance,135
field,133
access,132
quality,132
r,131
deadline,131
leader,131
return,131
james,129
budgeting,129
problem,129
improvement,128
intercompany,128
self,127
member,127
receivable,126
minimum,126
ad,125
\\r\\na,125
email,124
accountants,123
background,123
l,123
half,121
associates,120
addition,117
cfo,116
location,116
principle,115
purchase,114
receipt,114
care,113
hire,113
change,113
accountemps,113
doe\\r\\n,112
entity,112
forecast,112
question,110
erp,109
investment,106
book,106
capital,106
employment,104
posting,103
accordance,103
proficiency,102
corporate,101
forecasting,101
county,101
value,101
status,101
analyze,101
request,100
flow,99
loss,99
g,99
card,98
expenditure,98
oracle,98
computer,97
banking,97
use,97
aerotek,97
collection,96
plan,96
item,96
deposit,95
plains,95
commission,95
contact,94
line,93
placement,93
world,93
facility,92
hour,92
estate,92
provider,92
performance,91
opening,90
consolidation,90
spreadsheet,90
distribution,90
e,89
bs,89
potential,88
center,87
operating,87
completion,86
government,86
receivables,86
approach,86
training,86
director,85
division,84
north,84
compensation,83
exposure,82
discrepancy,82
pivot,82
standard,82
accounts\\r,82
\\r\\naccountemps,82
disability,82
unit,82
practice,81
duties,81
quickbooks,80
resources,79
sox,79
range,79
education,79
summary,79
recording,78
perform,77
must,77
maintain,77
qualification,76
p&l,76
trend,76
marketing,76
inc.,76
fixed,75
goal,75
temp,75
initiative,74
liability,74
entries\\r,74
number,74
robert,74
